,,
Жунус уулу Адыл,0312 63-89-18,"Биография
 Родился 15 мая 1963 года в г. Кульджа  Китайской Народной Республики. С 1972-1982 годы учился в средней школе №5 в городе Кульджа.
Имеет высшее образование. В 1987 году окончил Географический факультет Синцзянского Университета.
В 1993-1994 годы продолжил учебу в центре языков при Бишкекском гуманитарном университете.
В 1987-1991 годы  работал преподавателем Института географии и экологии в Китайскойакадемии наук.
В 1993-1994 годы преподавал китайский язык в Институте языков и гуманитарных наук. (нынешний БГУ).
В 1994 году работал переводчиком спортивных делегаций республиканского управления “Кыргызспортобеспечение”.
С 1995 по 2015 годы. занимался частной предпринимательской деятельностью.
С 2013 года является учредителем ОсОО «Норвест Майнинг Компани», где занимал должность директора. В 2015 году уволился с занимаемой должности по собственному желанию.
С 2015 года  депутат VI созыва Жогорку Кенеша Кыргызской Республики от политической партии «Республика-Ата Журт».
С 1991 г. вместе семьей проживает в  Кыргызской Республике. В 2001 году получил гражданство  Кыргызской Республики.
Награжден медалью «Мекенчил» Агентства по борьбе с коррупцией при Правительстве Кыргызской Республике.
По национальности кыргыз. Женат, отец троих детей."
Жунус уулу Адыл,0312 63-89-18,"Биография
 Родился 15 мая 1963 года в г. Кульджа  Китайской Народной Республики. С 1972-1982 годы учился в средней школе №5 в городе Кульджа.
Имеет высшее образование. В 1987 году окончил Географический факультет Синцзянского Университета.
В 1993-1994 годы продолжил учебу в центре языков при Бишкекском гуманитарном университете.
В 1987-1991 годы  работал преподавателем Института географии и экологии в Китайскойакадемии наук.
В 1993-1994 годы преподавал китайский язык в Институте языков и гуманитарных наук. (нынешний БГУ).
В 1994 году работал переводчиком спортивных делегаций республиканского управления “Кыргызспортобеспечение”.
С 1995 по 2015 годы. занимался частной предпринимательской деятельностью.
С 2013 года является учредителем ОсОО «Норвест Майнинг Компани», где занимал должность директора. В 2015 году уволился с занимаемой должности по собственному желанию.
С 2015 года  депутат VI созыва Жогорку Кенеша Кыргызской Республики от политической партии «Республика-Ата Журт».
С 1991 г. вместе семьей проживает в  Кыргызской Республике. В 2001 году получил гражданство  Кыргызской Республики.
Награжден медалью «Мекенчил» Агентства по борьбе с коррупцией при Правительстве Кыргызской Республике.
По национальности кыргыз. Женат, отец троих детей."
,,
Жутанов Алмаз Токтоназарович,0312 63-87-75,"Биография
 Родился 9 сентября 1977 года в г.Ош, Ошской области Кыргызской Республики. Образование высшее. В 1999 году окончил Ошский государственный университет, по специальности юриспруденция.
Трудовую деятельность начал в 2000 году оперуполномоченным ГУБЭП ОВД Ляйлякского района, Ошской области;
2001-2005гг. - Следователь СО УВД г.Ош;
2005-2007гг. - Следователь следственного управления АКН Кыргызской Республики по южному региону;
2007-2010гг. - Судья Кара-Суйского районного суда Ошской области;
2011-2014гг. - Член Совета по отбору судей Кыргызской Республики;
В октябре 2015 года по списку политической партии «Ѳнүгүү-Прогресс» избран депутатом Жогорку Кенеша Кыргызской Республики VI созыва.
Женат, отец пятерых детей."
Жутанов Алмаз Токтоназарович,0312 63-87-75,"Биография
 Родился 9 сентября 1977 года в г.Ош, Ошской области Кыргызской Республики. Образование высшее. В 1999 году окончил Ошский государственный университет, по специальности юриспруденция.
Трудовую деятельность начал в 2000 году оперуполномоченным ГУБЭП ОВД Ляйлякского района, Ошской области;
2001-2005гг. - Следователь СО УВД г.Ош;
2005-2007гг. - Следователь следственного управления АКН Кыргызской Республики по южному региону;
2007-2010гг. - Судья Кара-Суйского районного суда Ошской области;
2011-2014гг. - Член Совета по отбору судей Кыргызской Республики;
В октябре 2015 года по списку политической партии «Ѳнүгүү-Прогресс» избран депутатом Жогорку Кенеша Кыргызской Республики VI созыва.
Женат, отец пятерых детей."
,,
Жээнбеков Асылбек Шарипович,0312 63-86-05,"Биография
 Родился 27 августа 1963 года в с. Биймырза Кара-Кульджинского района Ошской области.

Образование высшее. В 1985 году окончил Кыргызский государственный сельскохозяйственный институт им. К.И. Скрябина по специальности «агрономия», в 1991 году - аспирантуру Кыргызского научно-исследовательского института земледелия, в 2002 году - Университет экономики и предпринимательства по специальности «бухгалтерский учет и аудит».

Трудовую деятельность начал в 1985 году агрономом в совхозе «Ак-Жар» Узгенского района Ошской области.

В 1987-1992 годы работал младшим научным сотрудником, старшим научным сотрудником Кыргызской опытной станции по хлопководству и сельскому хозяйству.

С 1992 по 1996 год - директор ОсОО «Шариф», в 1996-2002 годы - директор ОсОО «Искен», в 2002-2007 годы – генеральный директор ОсОО «Агрозооветсервис». С 2002 по 2007 год – председатель Совета директоров Ассоциации агробизнесменов Кыргызстана «Жер азыгы». 

В 2007-2010 годы - депутат Жогорку Кенеша Кыргызской Республики IV созыва от Социал-демократической партии Кыргызстана.

В 2010 году по списку Социал-демократической партии Кыргызстана избран депутатом Жогорку Кенеша Кыргызской Республики V созыва.
23 декабря 2010 года избран заместителем Торага Жогорку Кенеша.

21 декабря 2011 года на альтернативной основе избран Торага Жогорку Кенеша Кыргызской Республики V созыва.
В октябре 2015 года избран депутатом Жогорку Кенеша Кыргызской Республики VI созыва от Социал-демократической партии Кыргызстана.

4 ноября 2015 года избран Торага Жогорку Кенеша Кыргызской Республики VI созыва.

Женат, отец шестерых детей."
Жээнбеков Асылбек Шарипович,0312 63-86-05,"Биография
 Родился 27 августа 1963 года в с. Биймырза Кара-Кульджинского района Ошской области.

Образование высшее. В 1985 году окончил Кыргызский государственный сельскохозяйственный институт им. К.И. Скрябина по специальности «агрономия», в 1991 году - аспирантуру Кыргызского научно-исследовательского института земледелия, в 2002 году - Университет экономики и предпринимательства по специальности «бухгалтерский учет и аудит».

Трудовую деятельность начал в 1985 году агрономом в совхозе «Ак-Жар» Узгенского района Ошской области.

В 1987-1992 годы работал младшим научным сотрудником, старшим научным сотрудником Кыргызской опытной станции по хлопководству и сельскому хозяйству.

С 1992 по 1996 год - директор ОсОО «Шариф», в 1996-2002 годы - директор ОсОО «Искен», в 2002-2007 годы – генеральный директор ОсОО «Агрозооветсервис». С 2002 по 2007 год – председатель Совета директоров Ассоциации агробизнесменов Кыргызстана «Жер азыгы». 

В 2007-2010 годы - депутат Жогорку Кенеша Кыргызской Республики IV созыва от Социал-демократической партии Кыргызстана.

В 2010 году по списку Социал-демократической партии Кыргызстана избран депутатом Жогорку Кенеша Кыргызской Республики V созыва.
23 декабря 2010 года избран заместителем Торага Жогорку Кенеша.

21 декабря 2011 года на альтернативной основе избран Торага Жогорку Кенеша Кыргызской Республики V созыва.
В октябре 2015 года избран депутатом Жогорку Кенеша Кыргызской Республики VI созыва от Социал-демократической партии Кыргызстана.

4 ноября 2015 года избран Торага Жогорку Кенеша Кыргызской Республики VI созыва.

Женат, отец шестерых детей."
,,
Зулпукаров Төрөбай Закирович,0312 63-89-37,"Биография
 Родился 19.01.1974г. в с. Кара-Таш, Ноокатского района, Ошской области.
1992-1993г.г. Служба в Национальной Гвардии Вооруженных сил Кыргызской Республики, отряд специального назначения.
 
Образование: высшее
1. Кыргызский Государственный национальный университет, исторический факультет, специальность «историк».
2. Ошский Государственный университет, юридический факультет, специальность «юрист».
 
Трудовая деятельность:
1994г. Органы внутренних дел Кыргызской Республики, инструктор по рукопашному бою. Мастер спорта по рукопашному бою, черный пояс 2-дан.
1998-2010г.г. Частный предприниматель.
2010г. Депутат V созыва Жогорку Кеңеша Кыргызской Республики по списку политической партии «СДПК».
2010-2012г.г. Член Комитета по правопорядку и борьбе с преступностью.
2012-2015г.г. Заместитель Төрага Жогорку Кеңеша Кыргызской Республики.
2012-2015г.г. Член Комитета по регламенту Жогорку Кенеша и депутатской этике Жогорку Кенеша Кыргызской Республики.
2013-2015г.г. Со-председатель Межпарламентской комиссии по сотрудничеству между Мажлисом Парламента Республики Казахстана и Жогорку Кенешем Кыргызской Республики.
Член Совета обороны Кыргызской Республики
04.10.2015г. Депутат VI созыва Жогорку Кеңеша Кыргызской Республики по списку политической партии «СДПК».
Заместитель лидера парламентской фракции СДПК.
Член Комитета по бюджету и финансов Жогорку Кеңеша Кыргызской Республики.
2016 г. По настоящее время руководитель депутатской группы дружбы Жогорку Кенеша Кыргызской Республики по сотрудничеству с Иорданией, Сирийской Арабской Республикой, государством Палестина, Королевством Саудовская Аравия, Объединенными Арабскими Эмиратами, государством Кувейт и Катар.
Женат, воспитывает двоих сыновей и двух дочерей.
 
Классные чины:
Государственный советник Государственной службы III-класса.
Воинское звание: Полковник запаса.
 
Награды:
Орден «Содружество» Межпарламентская ассамблея СНГ;                                    
Почетная грамота Жогорку Кенеша Кыргызской Республики;                                                     
Почетная грамота Межпарламентская ассамблея СНГ;                                                            
Медаль «Ардак» Министерство внутренних дел Кыргызской Республики;              
Почетная грамота Парламента Республика САХА (Якутия);                                                
Отличник государственной службы Кыргызской Республики;                                                 
Отличник финансово-экономической работы Кыргызской Республики;
Золотая медаль Всемирной федерации рукопашного боя.
 
Знание языков: кыргызский язык родной, русский язык свободно, английский язык читаю, перевожу со словарем."
Зулпукаров Төрөбай Закирович,0312 63-89-37,"Биография
 Родился 19.01.1974г. в с. Кара-Таш, Ноокатского района, Ошской области.
1992-1993г.г. Служба в Национальной Гвардии Вооруженных сил Кыргызской Республики, отряд специального назначения.
 
Образование: высшее
1. Кыргызский Государственный национальный университет, исторический факультет, специальность «историк».
2. Ошский Государственный университет, юридический факультет, специальность «юрист».
 
Трудовая деятельность:
1994г. Органы внутренних дел Кыргызской Республики, инструктор по рукопашному бою. Мастер спорта по рукопашному бою, черный пояс 2-дан.
1998-2010г.г. Частный предприниматель.
2010г. Депутат V созыва Жогорку Кеңеша Кыргызской Республики по списку политической партии «СДПК».
2010-2012г.г. Член Комитета по правопорядку и борьбе с преступностью.
2012-2015г.г. Заместитель Төрага Жогорку Кеңеша Кыргызской Республики.
2012-2015г.г. Член Комитета по регламенту Жогорку Кенеша и депутатской этике Жогорку Кенеша Кыргызской Республики.
2013-2015г.г. Со-председатель Межпарламентской комиссии по сотрудничеству между Мажлисом Парламента Республики Казахстана и Жогорку Кенешем Кыргызской Республики.
Член Совета обороны Кыргызской Республики
04.10.2015г. Депутат VI созыва Жогорку Кеңеша Кыргызской Республики по списку политической партии «СДПК».
Заместитель лидера парламентской фракции СДПК.
Член Комитета по бюджету и финансов Жогорку Кеңеша Кыргызской Республики.
2016 г. По настоящее время руководитель депутатской группы дружбы Жогорку Кенеша Кыргызской Республики по сотрудничеству с Иорданией, Сирийской Арабской Республикой, государством Палестина, Королевством Саудовская Аравия, Объединенными Арабскими Эмиратами, государством Кувейт и Катар.
Женат, воспитывает двоих сыновей и двух дочерей.
 
Классные чины:
Государственный советник Государственной службы III-класса.
Воинское звание: Полковник запаса.
 
Награды:
Орден «Содружество» Межпарламентская ассамблея СНГ;                                    
Почетная грамота Жогорку Кенеша Кыргызской Республики;                                                     
Почетная грамота Межпарламентская ассамблея СНГ;                                                            
Медаль «Ардак» Министерство внутренних дел Кыргызской Республики;              
Почетная грамота Парламента Республика САХА (Якутия);                                                
Отличник государственной службы Кыргызской Республики;                                                 
Отличник финансово-экономической работы Кыргызской Республики;
Золотая медаль Всемирной федерации рукопашного боя.
 
Знание языков: кыргызский язык родной, русский язык свободно, английский язык читаю, перевожу со словарем."
,,
Зулушев Курманкул Токторалыевич,0312 63-85-96,"Биография
 Родился 12 февраля 1970 года в с. Комсомол, Узгенского района Ошской области.
Образование высшее. В 1998 году окончил Ошский Государственный Университет по специальности юрист.
Трудовую деятельность начал в 1987 году рабочим в совхозе «Ак-Жар»Узгенского района Ошской области.
В 1988-1999 годы работал преподователем, заместителем декана Ошского Технологического Университета.
В 2000 году стажер-помощником прокурора Нарынского района.
В 2001 году стажером следователя прокуратуры Нарынского района.
В 2001-2005 годы следователем прокуратуры Кочкорского района Нарынской области и помощником прокурора Жайылского района Чуйской области.
В 2005-2007 годы старшим следователем прокуратуры Жайылского района Чуйской области, прокурором отдела прокуратуры Чуйской области, следователем прокуратуры Сокулукского района Чуйской области и старшим помощником прокурора Кыргызской транспортной прокуратуры.
В 2007-2013 годы судьей Сокулукского района Чуйской области.
В 2013 году заместителем председателя Бишкекского городского суда.
В  2015 году - депутат Жогорку Кенеша Кыргызской Республики VI созыва от политической партии «Республика – Ата Журт».
Женат, отец троих детей."
Зулушев Курманкул Токторалыевич,0312 63-85-96,"Биография
 Родился 12 февраля 1970 года в с. Комсомол, Узгенского района Ошской области.
Образование высшее. В 1998 году окончил Ошский Государственный Университет по специальности юрист.
Трудовую деятельность начал в 1987 году рабочим в совхозе «Ак-Жар»Узгенского района Ошской области.
В 1988-1999 годы работал преподователем, заместителем декана Ошского Технологического Университета.
В 2000 году стажер-помощником прокурора Нарынского района.
В 2001 году стажером следователя прокуратуры Нарынского района.
В 2001-2005 годы следователем прокуратуры Кочкорского района Нарынской области и помощником прокурора Жайылского района Чуйской области.
В 2005-2007 годы старшим следователем прокуратуры Жайылского района Чуйской области, прокурором отдела прокуратуры Чуйской области, следователем прокуратуры Сокулукского района Чуйской области и старшим помощником прокурора Кыргызской транспортной прокуратуры.
В 2007-2013 годы судьей Сокулукского района Чуйской области.
В 2013 году заместителем председателя Бишкекского городского суда.
В  2015 году - депутат Жогорку Кенеша Кыргызской Республики VI созыва от политической партии «Республика – Ата Журт».
Женат, отец троих детей."
,,
Ибраев Саматбек Кулукеевич,0 312 63 85 29,"Биография
 Родился 25 февраля 1965 года в селе Төө-Моюн Араванского района Ошской области. По национальности кыргыз.
В 1989 году окончил с отличием Фрунзенский Политехнический институт  (ФПИ) по специальности «инженер-строитель».
2015-2018 годы успешно окончил юридический факультет Кыргызского Национального университета.
1984-1986 годы служи в рядах Советской Армии.
Трудовой путь начал в 1989 году в качестве научно хозяйственного инженера ФПИ.
1990-1996 годы работал преподавателем кафедры ФПИ.
996-2000 годы - директор по строительству ОсОО «Имарат Сервис».
2000-2007 годы - генеральный директор ОсОО «Промсталь».
С 2007 года по январь 2015 года - генеральный директор ОсОО «Строймир».
Начиная с 2012 года член Федерации «Ак-Каркыра» Тайцзи-цюань.
В 2015 году присвоено звание «Почетный гражданин» Жети-Огузского района.
В январе месяце 2015 года избран депутатом Жогорку Кенеша Кыргызской Республики V созыва от Социалистической партии Кыргызстан. Был членом Комитета Жогорку Кенеша по транспорту, коммуникациям, архитектуре и строительству.
В 2015 году назначен президентом Федерации фехтования.
Начиная с 2015 года - является президентом Международного Фонда «Саякбай манасчы» и осуществляет деятельность по популяризации эпоса «Манас».
В 2015 году присвоен  классный чин Государственный Советник III класса.
В 2017 году назначен вице-президентом Федерации Тайцзи-цюань.
Начиная с 13 апреля 2017 года - руководитель Аппарата Жогорку Кенеша Кыргызской Республики.
С апреля 2020 года - депутат Жогорку Кенеша Кыргызской Республики VI созыва.
 
Награды
В 2011 году за вклад в развитие социально-экономического, интеллектуального и духовного потенциала республики награжден Почетной грамотой Кыргызской Республики.
В 2011 году за гражданскую позицию в оказании гуманитарной помощи жителям южного региона постадавших в апрельских события 2010 года награжден Почетной грамотой Министерством по делам молодежи Кыргызской Республики.
В 2012 году за участие в ликвидации чрезвычайной ситуации награжден Почетной грамотой и медалью Министерства Чрезвычайных ситуаций Кыргызской Республики.
В 2014 году награжден Почетной грамотой Государственного Агентства архитектуры, строительства и жилищно-коммунального хозяйства при Правительстве Кыргызской Республики.
В 2015 году присвоено звание «Почетный гражданин» Жети-Огузского района.
В 2016 году присвоено звание «Почетный гражданин» Иссык-Кульской области.
В 2016 году награжден Почетной грамотой Жогорку Кенеша Кыргызской Республики.
В 2016 году назгражден Почетной грамотой Бишкекского городского кенеша.
В 2016 году награжден знаком Отличник образования Кыргызской Республики.
В 2016 году – генеральный продюсер кинолент “Саякбай XX века», «Сулайман-Тоо», «Уламыштар».
В 2017 году награжден Почетной грамотой Представительства Правительства Кыргызской Республики в Нарынской области.
В 2017 году присвоено звание «Почетный гражданин» Ат-Башинского района.
В 2017 году награжден Почетной грамотой Правительства Кыргызской Республики.
В 2017 году награжден нагрудным знаком “Отличник киноиндустрии”.
В 2018 году награжден медалью “Данк” Кыргызской Республики.
В 2018 году Государственным агентством по делам молодежи, физкультуры и спорта при Правительстве Кыргызской Республики присвоено звание “Отличник спорта”.
В 2018 году награжден нагрудным знаком “Заслуженный работник сельского хозяйства и мелиорации”.
В 2018 году награжден нагрудным знаком “Заслуженный работник культуры”.
В 2020 году награжден нагрудным знаком “Отличник министерства Юстиции”.
 
Женат, отец троих детей."
Ибраев Саматбек Кулукеевич,0 312 63 85 29,"Биография
 Родился 25 февраля 1965 года в селе Төө-Моюн Араванского района Ошской области. По национальности кыргыз.
В 1989 году окончил с отличием Фрунзенский Политехнический институт  (ФПИ) по специальности «инженер-строитель».
2015-2018 годы успешно окончил юридический факультет Кыргызского Национального университета.
1984-1986 годы служи в рядах Советской Армии.
Трудовой путь начал в 1989 году в качестве научно хозяйственного инженера ФПИ.
1990-1996 годы работал преподавателем кафедры ФПИ.
996-2000 годы - директор по строительству ОсОО «Имарат Сервис».
2000-2007 годы - генеральный директор ОсОО «Промсталь».
С 2007 года по январь 2015 года - генеральный директор ОсОО «Строймир».
Начиная с 2012 года член Федерации «Ак-Каркыра» Тайцзи-цюань.
В 2015 году присвоено звание «Почетный гражданин» Жети-Огузского района.
В январе месяце 2015 года избран депутатом Жогорку Кенеша Кыргызской Республики V созыва от Социалистической партии Кыргызстан. Был членом Комитета Жогорку Кенеша по транспорту, коммуникациям, архитектуре и строительству.
В 2015 году назначен президентом Федерации фехтования.
Начиная с 2015 года - является президентом Международного Фонда «Саякбай манасчы» и осуществляет деятельность по популяризации эпоса «Манас».
В 2015 году присвоен  классный чин Государственный Советник III класса.
В 2017 году назначен вице-президентом Федерации Тайцзи-цюань.
Начиная с 13 апреля 2017 года - руководитель Аппарата Жогорку Кенеша Кыргызской Республики.
С апреля 2020 года - депутат Жогорку Кенеша Кыргызской Республики VI созыва.
 
Награды
В 2011 году за вклад в развитие социально-экономического, интеллектуального и духовного потенциала республики награжден Почетной грамотой Кыргызской Республики.
В 2011 году за гражданскую позицию в оказании гуманитарной помощи жителям южного региона постадавших в апрельских события 2010 года награжден Почетной грамотой Министерством по делам молодежи Кыргызской Республики.
В 2012 году за участие в ликвидации чрезвычайной ситуации награжден Почетной грамотой и медалью Министерства Чрезвычайных ситуаций Кыргызской Республики.
В 2014 году награжден Почетной грамотой Государственного Агентства архитектуры, строительства и жилищно-коммунального хозяйства при Правительстве Кыргызской Республики.
В 2015 году присвоено звание «Почетный гражданин» Жети-Огузского района.
В 2016 году присвоено звание «Почетный гражданин» Иссык-Кульской области.
В 2016 году награжден Почетной грамотой Жогорку Кенеша Кыргызской Республики.
В 2016 году назгражден Почетной грамотой Бишкекского городского кенеша.
В 2016 году награжден знаком Отличник образования Кыргызской Республики.
В 2016 году – генеральный продюсер кинолент “Саякбай XX века», «Сулайман-Тоо», «Уламыштар».
В 2017 году награжден Почетной грамотой Представительства Правительства Кыргызской Республики в Нарынской области.
В 2017 году присвоено звание «Почетный гражданин» Ат-Башинского района.
В 2017 году награжден Почетной грамотой Правительства Кыргызской Республики.
В 2017 году награжден нагрудным знаком “Отличник киноиндустрии”.
В 2018 году награжден медалью “Данк” Кыргызской Республики.
В 2018 году Государственным агентством по делам молодежи, физкультуры и спорта при Правительстве Кыргызской Республики присвоено звание “Отличник спорта”.
В 2018 году награжден нагрудным знаком “Заслуженный работник сельского хозяйства и мелиорации”.
В 2018 году награжден нагрудным знаком “Заслуженный работник культуры”.
В 2020 году награжден нагрудным знаком “Отличник министерства Юстиции”.
 
Женат, отец троих детей."
Аттокуров Данияр Бексултанович,0312 63-85-43,"Биография
 Родился 22 сентября 1980 года в городе Фрунзе.
Образование высшее. Бишкекский институт Московского государственного университета экономики, статистики и информатики по специальности «Информатик-экономист».
Трудовую деятельность начал в 2008 году референтом в ОАО «Медиа Форум».
В 2010 году помощник Первого заместителя Председателя Временного Правительства КР.
В 2011-2013 годы избран членом ревизионной комиссии ОАО «Кыргызалтын».
В 2013-2015 годы координатор Центрального штаба СДПК.
С октября 2015 года избран депутатом Жогорку Кенеша Кыргызской Республки VI созыва.
Женат, отец двоих детей."
Абжалиев Алиярбек Токобекович,0312 63-88-14,"Биография
 Родился 5 ноября 1967 года в г.Ош, сельская управа “Жапалак”.
Образование высшее.
В 1991 году окончил Кыргызский госуниверситет по специальностиэкономика и планирование материально-технического снабжения;
В 1996 году окончил Кыргызский госуниверситет по специальности юриспруденция;
С 2005-2007 годы получил образование в Дипломатической академии МИД КР по специальности международные отношения.
Трудовую деятельность начал в 1992 году бухгалтером в совхозе «Кенеш» Ошской области;
В 1992-1993 годы работал экономистом в Торговом доме «Арча», г. Ош;
В 1993-2000 годы - старший инспектор, главный инспектор, заместитель начальника, начальник КПП «Иркештам» Ошской объединенной таможни;
В 2000-2004 годы - заместитель начальника, начальник Баткенской областной таможни;
В 2004-2005 годы - начальник Таможни аэропорта «Манас»;
В 2005-2007 годы - депутат Жогорку Кенеша Кыргызской Республики;
В 2008-2012 годы - статс-секретарь Государственного агентства антимонопольного регулирования при Правительстве Кыргызской Республики;
В 2015 году - депутат Жогорку Кенеша Кыргызской Республики VI созыва от политической партии «Республика – Ата Журт».
Женат, отец четверых детей."
Жетигенов Бакытбек Жеңишбекович,0312 63-86-02,"Биография
 Образование высшее. В 1991 году окончил Киргизский государственный институт физической культуры, обучался по специальности «тренер-преподаватель», в 2013 году - Юридический институт Кыргызского национального университета им. Ж. Баласагына, обучался по специальности «юриспруденция». 
В связи с призывом в ряды Советской армии с 1984 по 1986 года состоял на военной службе.
Трудовую деятельность начал в 1988 году, был принят бетонщиком МПМК, в этом же году уволился по собственному желанию.
В 1988 году был принят сторожем в садоводческое товарищество «Ирригатор», в 1989 году устроился транспортировщиком 2 разряда в моечно-прессовочный цех №2.
С 1992 года по сентябрь 2010 года занимался частной предпринимательской деятельностью.
В 2010 году по списку политической партии «Ар-Намыс» был избран депутатом Жогорку Кенеша Кыргызской Республики V-созыва. 
С 23 декабря 2010 года был членом Комитета Жогорку Кенеша Кыргызской Республики по правопорядку, законности и борьбе с коррупцией.
С февраля 2012 года до окончания V-созыва Жогорку Кенеша Кыргызской Республики был членом Комитета Жогорку Кенеша Кыргызской Республики по противодействию коррупции. 
В октябре 2015 года по списку Социал-демократической партии Кыргызстана избран депутатом Жогорку Кенеша Кыргызской Республики VI-созыва. В настоящее время  член Комитета Жогорку Кенеша Кыргызской Республики по правопорядку и борьбе с преступностью.
Имеет классный чин «Государственный советник государственной службы 3 класса». 
Женат, отец троих детей."
